cluster,memberCount
IfStatement-79-0,2
IfStatement-24-0,2
IfStatement-23-0,2
IfStatement-15-15,2
IfStatement-3-23,2
IfStatement-3-24,2
IfStatement-3-21,2
IfStatement-3-26,2
IfStatement-3-19,2
IfStatement-3-17,2
IfStatement-3-7,2
IfStatement-3-27,2
IfStatement-15-14,2
IfStatement-15-5,2
IfStatement-15-13,2
IfStatement-15-12,2
IfStatement-15-8,2
IfStatement-23-1,2
IfStatement-15-6,2
IfStatement-15-7,2
IfStatement-15-11,2
IfStatement-15-9,2
IfStatement-4-22,2
IfStatement-4-14,2
IfStatement-4-21,2
IfStatement-4-19,2
IfStatement-4-17,2
IfStatement-4-18,2
IfStatement-4-20,2
IfStatement-23-2,2
IfStatement-8-17,2
IfStatement-8-45,2
IfStatement-8-42,2
IfStatement-10-36,2
IfStatement-10-15,2
IfStatement-10-4,2
IfStatement-10-23,2
IfStatement-10-48,2
IfStatement-10-41,2
IfStatement-10-46,2
IfStatement-10-55,2
IfStatement-10-52,2
IfStatement-10-37,2
IfStatement-10-53,2
IfStatement-10-54,2
IfStatement-10-31,2
IfStatement-10-38,2
IfStatement-10-40,2
IfStatement-10-43,2
IfStatement-10-21,2
IfStatement-10-19,2
IfStatement-10-45,2
IfStatement-10-42,2
IfStatement-10-16,2
IfStatement-10-11,2
IfStatement-10-20,2
IfStatement-10-34,2
IfStatement-10-51,2
IfStatement-10-56,2
IfStatement-10-50,2
IfStatement-10-49,2
IfStatement-10-47,2
IfStatement-8-0,2
IfStatement-8-66,2
IfStatement-8-27,2
IfStatement-8-33,2
IfStatement-8-34,2
IfStatement-8-60,2
IfStatement-8-67,2
IfStatement-8-58,2
IfStatement-8-56,2
IfStatement-8-69,2
IfStatement-8-32,2
IfStatement-8-57,2
IfStatement-8-68,2
IfStatement-8-50,2
IfStatement-8-59,2
IfStatement-10-2,2
IfStatement-8-61,2
IfStatement-26-1,2
IfStatement-26-0,2
IfStatement-19-5,2
IfStatement-19-2,2
IfStatement-19-3,2
IfStatement-19-4,2
IfStatement-19-0,2
IfStatement-10-22,2
IfStatement-10-14,2
IfStatement-10-5,2
IfStatement-10-13,2
IfStatement-3-5,2
IfStatement-3-22,2
IfStatement-3-25,2
IfStatement-14-22,2
ForStatement-24-0,2
ForStatement-8-0,2
ForStatement-19-0,2
ForStatement-80-0,2
ForStatement-16-1,2
ForStatement-16-0,2
ForStatement-27-1,2
IfStatement-25-0,2
IfStatement-22-2,2
IfStatement-22-1,2
IfStatement-22-0,2
IfStatement-14-25,2
IfStatement-14-12,2
ForStatement-13-0,2
IfStatement-14-15,2
IfStatement-14-23,2
VariableDeclarationStatement-20-1,2
IfStatement-14-21,2
IfStatement-14-8,2
IfStatement-14-26,2
IfStatement-14-19,2
IfStatement-14-10,2
IfStatement-14-6,2
IfStatement-14-11,2
IfStatement-14-0,2
IfStatement-14-27,2
ForStatement-4-0,2
ForStatement-22-0,2
IfStatement-14-20,2
EnhancedForStatement-10-2,2
EnhancedForStatement-14-1,2
EnhancedForStatement-14-0,2
EnhancedForStatement-5-2,2
EnhancedForStatement-5-3,2
EnhancedForStatement-5-4,2
EnhancedForStatement-13-1,2
EnhancedForStatement-13-0,2
EnhancedForStatement-2-1,2
EnhancedForStatement-4-2,2
EnhancedForStatement-4-3,2
EnhancedForStatement-4-0,2
EnhancedForStatement-19-0,2
EnhancedForStatement-10-1,2
WhileStatement-18-0,2
EnhancedForStatement-6-2,2
EnhancedForStatement-16-1,2
EnhancedForStatement-16-0,2
EnhancedForStatement-7-1,2
EnhancedForStatement-27-0,2
EnhancedForStatement-20-0,2
WhileStatement-24-0,2
WhileStatement-8-0,2
WhileStatement-10-0,2
WhileStatement-17-0,2
WhileStatement-6-0,2
WhileStatement-7-0,2
IfStatement-14-18,2
IfStatement-5-25,2
IfStatement-12-32,2
IfStatement-12-30,2
IfStatement-13-27,2
IfStatement-13-20,2
IfStatement-2-6,2
IfStatement-2-7,2
IfStatement-12-25,2
IfStatement-12-13,2
IfStatement-12-12,2
IfStatement-12-15,2
IfStatement-12-4,2
IfStatement-12-23,2
IfStatement-12-24,2
IfStatement-12-37,2
IfStatement-12-36,2
IfStatement-13-0,2
IfStatement-12-38,2
IfStatement-12-26,2
IfStatement-12-19,2
IfStatement-12-28,2
IfStatement-12-16,2
IfStatement-12-29,2
IfStatement-12-11,2
IfStatement-12-27,2
IfStatement-12-20,2
IfStatement-12-33,2
IfStatement-12-34,2
IfStatement-12-35,2
IfStatement-13-9,2
IfStatement-13-16,2
IfStatement-5-40,2
IfStatement-5-34,2
IfStatement-5-15,2
IfStatement-5-4,2
IfStatement-5-24,2
IfStatement-5-41,2
IfStatement-5-37,2
IfStatement-5-30,2
IfStatement-5-31,2
IfStatement-5-36,2
IfStatement-5-38,2
IfStatement-5-17,2
IfStatement-5-18,2
IfStatement-5-33,2
IfStatement-5-35,2
IfStatement-13-17,2
IfStatement-5-32,2
IfStatement-13-22,2
IfStatement-13-14,2
IfStatement-13-15,2
IfStatement-13-4,2
IfStatement-13-23,2
IfStatement-13-24,2
IfStatement-13-21,2
IfStatement-13-8,2
IfStatement-13-26,2
IfStatement-13-19,2
IfStatement-13-10,2
IfStatement-14-24,2
